timestamp,phase,status,elapsed_ms,initial_nodes,added_node_count,max_neighbors,details,edge_case_note,failed_nodes_count,metadata
2026-06-21T13:35:15+07:00,Phase 5,PASS,22359,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-19"", ""node-17"", ""node-27"", ""node-1"", ""node-9"", ""node-7"", ""node-3"", ""node-26"", ""node-16"", ""node-21""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:39:11+07:00,Phase 1,PARTIAL,120140,20,10,6,Timed out waiting for full neighbors; 1 node(s) still did not reach MAX_NEIGHBORS: node-19,,1,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T13:39:24+07:00,Phase R,PASS,12031,20,10,6,Restarted 1 deficient node(s) after Phase 1 timeout,,0,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-19""], ""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:39:45+07:00,Phase 2,PASS,10734,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:40:24+07:00,Phase 3,PASS,38812,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:41:49+07:00,Phase 4,PASS,74750,20,10,6,Added 10 nodes and reached MAX_NEIGHBORS,,0,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:42:20+07:00,Phase 5,PASS,20860,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-0"", ""node-13"", ""node-11"", ""node-22"", ""node-14"", ""node-23"", ""node-4"", ""node-8"", ""node-2"", ""node-17""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:44:27+07:00,Phase 1,PASS,11078,20,10,6,20 active nodes reached MAX_NEIGHBORS,,0,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:44:49+07:00,Phase 2,PASS,11625,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:45:22+07:00,Phase 3,PASS,33235,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:48:28+07:00,Phase 4,PARTIAL,175641,20,10,6,Timed out waiting after adding nodes; 1 node(s) still did not reach MAX_NEIGHBORS: node-28,,1,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T13:48:40+07:00,Phase R,PASS,12110,20,10,6,Restarted 1 deficient node(s) after Phase 4 timeout,,0,"{""trigger_phase"": ""Phase 4"", ""restarted_nodes"": [""node-28""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:51:51+07:00,Phase 5,PARTIAL,180641,20,10,6,"Timed out waiting for all killed nodes to be reported and for convergence; 8 node(s) still did not reach MAX_NEIGHBORS: node-14, node-1, node-23, node-12, node-0, node-7, node-29, node-19",,8,"{""victims"": [""node-18"", ""node-25"", ""node-22"", ""node-17"", ""node-6"", ""node-8"", ""node-27"", ""node-3"", ""node-15"", ""node-9""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T13:53:56+07:00,Phase R,PARTIAL,120453,20,10,6,"Phase R timed out after restarting 8 node(s); 4 node(s) still did not reach MAX_NEIGHBORS: node-2, node-4, node-24, node-21",,4,"{""trigger_phase"": ""Phase 5"", ""restarted_nodes"": [""node-14"", ""node-1"", ""node-23"", ""node-12"", ""node-0"", ""node-7"", ""node-29"", ""node-19""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T13:56:19+07:00,Phase 1,PASS,26328,20,10,6,20 active nodes reached MAX_NEIGHBORS,,0,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:56:44+07:00,Phase 2,PASS,15016,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T13:57:15+07:00,Phase 3,PASS,31063,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:00:21+07:00,Phase 4,PARTIAL,175734,20,10,6,Timed out waiting after adding nodes; 1 node(s) still did not reach MAX_NEIGHBORS: node-29,,1,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T14:00:31+07:00,Phase R,PASS,9485,20,10,6,Restarted 1 deficient node(s) after Phase 4 timeout,,0,"{""trigger_phase"": ""Phase 4"", ""restarted_nodes"": [""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:01:01+07:00,Phase 5,PASS,19234,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-0"", ""node-16"", ""node-13"", ""node-2"", ""node-10"", ""node-22"", ""node-28"", ""node-9"", ""node-26"", ""node-29""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:04:57+07:00,Phase 1,PARTIAL,120234,20,10,6,Timed out waiting for full neighbors; 1 node(s) still did not reach MAX_NEIGHBORS: node-19,,1,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T14:05:06+07:00,Phase R,PASS,7890,20,10,6,Restarted 1 deficient node(s) after Phase 1 timeout,,0,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-19""], ""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:05:33+07:00,Phase 2,PASS,16781,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:06:15+07:00,Phase 3,PASS,42531,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:07:39+07:00,Phase 4,PASS,74297,20,10,6,Added 10 nodes and reached MAX_NEIGHBORS,,0,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:08:15+07:00,Phase 5,PASS,25125,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-29"", ""node-1"", ""node-8"", ""node-0"", ""node-6"", ""node-2"", ""node-20"", ""node-14"", ""node-22"", ""node-18""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:12:11+07:00,Phase 1,PARTIAL,120344,20,10,6,Timed out waiting for full neighbors; 1 node(s) still did not reach MAX_NEIGHBORS: node-19,,1,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T14:12:28+07:00,Phase R,PASS,15781,20,10,6,Restarted 1 deficient node(s) after Phase 1 timeout,,0,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-19""], ""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:12:47+07:00,Phase 2,PASS,9656,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:13:17+07:00,Phase 3,PASS,30000,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:16:23+07:00,Phase 4,PARTIAL,175500,20,10,6,Timed out waiting after adding nodes; 1 node(s) still did not reach MAX_NEIGHBORS: node-28,,1,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T14:16:34+07:00,Phase R,PASS,9938,20,10,6,Restarted 1 deficient node(s) after Phase 4 timeout,,0,"{""trigger_phase"": ""Phase 4"", ""restarted_nodes"": [""node-28""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:17:10+07:00,Phase 5,PASS,25750,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-24"", ""node-25"", ""node-16"", ""node-26"", ""node-1"", ""node-20"", ""node-11"", ""node-2"", ""node-8"", ""node-15""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:19:22+07:00,Phase 1,PASS,15828,20,10,6,20 active nodes reached MAX_NEIGHBORS,,0,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:19:43+07:00,Phase 2,PASS,10828,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:20:18+07:00,Phase 3,PASS,35157,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:21:36+07:00,Phase 4,PASS,67765,20,10,6,Added 10 nodes and reached MAX_NEIGHBORS,,0,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:24:47+07:00,Phase 5,PARTIAL,180734,20,10,6,"Timed out waiting for all killed nodes to be reported and for convergence; 5 node(s) still did not reach MAX_NEIGHBORS: node-11, node-10, node-20, node-29, node-18",,5,"{""victims"": [""node-21"", ""node-22"", ""node-26"", ""node-23"", ""node-9"", ""node-0"", ""node-14"", ""node-2"", ""node-15"", ""node-24""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T14:26:50+07:00,Phase R,PARTIAL,120422,20,10,6,"Phase R timed out after restarting 5 node(s); 8 node(s) still did not reach MAX_NEIGHBORS: node-6, node-25, node-4, node-12, node-7, node-28, node-19, node-27",,8,"{""trigger_phase"": ""Phase 5"", ""restarted_nodes"": [""node-11"", ""node-10"", ""node-20"", ""node-29"", ""node-18""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T14:29:11+07:00,Phase 1,PASS,19844,20,10,6,20 active nodes reached MAX_NEIGHBORS,,0,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:29:32+07:00,Phase 2,PASS,11516,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:30:04+07:00,Phase 3,PASS,31578,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:31:45+07:00,Phase 4,PASS,90625,20,10,6,Added 10 nodes and reached MAX_NEIGHBORS,,0,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:32:26+07:00,Phase 5,PASS,31282,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-22"", ""node-12"", ""node-24"", ""node-10"", ""node-27"", ""node-19"", ""node-9"", ""node-29"", ""node-26"", ""node-23""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:34:41+07:00,Phase 1,PASS,18328,20,10,6,20 active nodes reached MAX_NEIGHBORS,,0,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:35:12+07:00,Phase 2,PASS,21203,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:35:40+07:00,Phase 3,PASS,27188,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:38:45+07:00,Phase 4,PARTIAL,175703,20,10,6,Timed out waiting after adding nodes; 1 node(s) still did not reach MAX_NEIGHBORS: node-29,,1,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T14:38:57+07:00,Phase R,PASS,11547,20,10,6,Restarted 1 deficient node(s) after Phase 4 timeout,,0,"{""trigger_phase"": ""Phase 4"", ""restarted_nodes"": [""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:39:34+07:00,Phase 5,PASS,26094,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-16"", ""node-27"", ""node-6"", ""node-28"", ""node-15"", ""node-18"", ""node-19"", ""node-7"", ""node-11"", ""node-1""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:41:55+07:00,Phase 1,PASS,24765,20,10,6,20 active nodes reached MAX_NEIGHBORS,,0,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:42:15+07:00,Phase 2,PASS,9734,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:42:47+07:00,Phase 3,PASS,32516,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:44:30+07:00,Phase 4,PASS,92578,20,10,6,Added 10 nodes and reached MAX_NEIGHBORS,,0,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:45:01+07:00,Phase 5,PASS,20891,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-26"", ""node-8"", ""node-13"", ""node-15"", ""node-1"", ""node-29"", ""node-3"", ""node-22"", ""node-27"", ""node-14""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:47:08+07:00,Phase 1,PASS,10016,20,10,6,20 active nodes reached MAX_NEIGHBORS,,0,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:47:34+07:00,Phase 2,PASS,16391,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:48:08+07:00,Phase 3,PASS,33703,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:49:23+07:00,Phase 4,PASS,64703,20,10,6,Added 10 nodes and reached MAX_NEIGHBORS,,0,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:50:04+07:00,Phase 5,PASS,30969,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-9"", ""node-18"", ""node-17"", ""node-7"", ""node-26"", ""node-22"", ""node-19"", ""node-25"", ""node-28"", ""node-6""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:54:01+07:00,Phase 1,PARTIAL,120422,20,10,6,Timed out waiting for full neighbors; 1 node(s) still did not reach MAX_NEIGHBORS: node-19,,1,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T14:54:12+07:00,Phase R,PASS,10484,20,10,6,Restarted 1 deficient node(s) after Phase 1 timeout,,0,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-19""], ""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:54:32+07:00,Phase 2,PASS,9938,20,10,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:55:10+07:00,Phase 3,PASS,38734,20,10,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:56:26+07:00,Phase 4,PASS,65203,20,10,6,Added 10 nodes and reached MAX_NEIGHBORS,,0,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26"", ""node-27"", ""node-28"", ""node-29""], ""expected_active_nodes"": 29, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T14:57:19+07:00,Phase 5,PASS,43016,20,10,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-1"", ""node-19"", ""node-10"", ""node-14"", ""node-9"", ""node-26"", ""node-27"", ""node-21"", ""node-18"", ""node-2""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T15:02:51+07:00,Phase 1,PARTIAL,120421,15,7,6,Timed out waiting for full neighbors; 1 node(s) still did not reach MAX_NEIGHBORS: node-13,,1,"{""expected_active_nodes"": 15, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T15:03:04+07:00,Phase R,PASS,12063,15,7,6,Restarted 1 deficient node(s) after Phase 1 timeout,,0,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-13""], ""expected_active_nodes"": 15, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T15:03:25+07:00,Phase 2,PASS,11078,15,7,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T15:04:23+07:00,Phase 3,PASS,57719,15,7,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 14, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T15:05:25+07:00,Phase 4,PASS,51954,15,7,6,Added 7 nodes and reached MAX_NEIGHBORS,,0,"{""added_nodes"": [""node-15"", ""node-16"", ""node-17"", ""node-18"", ""node-19"", ""node-20"", ""node-21""], ""expected_active_nodes"": 21, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T15:06:10+07:00,Phase 5,PASS,34656,15,7,6,Detected death of 6 nodes and active nodes returned to MAX_NEIGHBORS,,0,"{""victims"": [""node-2"", ""node-16"", ""node-8"", ""node-3"", ""node-12"", ""node-7"", ""node-6""], ""expected_active_nodes"": 14, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T15:09:39+07:00,Phase 1,PARTIAL,120297,15,7,6,Timed out waiting for full neighbors; 1 node(s) still did not reach MAX_NEIGHBORS: node-14,,1,"{""expected_active_nodes"": 15, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T15:09:50+07:00,Phase R,PASS,10438,15,7,6,Restarted 1 deficient node(s) after Phase 1 timeout,,0,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-14""], ""expected_active_nodes"": 15, ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T15:10:14+07:00,Phase 2,PASS,13734,15,7,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T15:10:57+07:00,Phase 3,PASS,43469,15,7,6,node-5 removed from neighbor lists; active nodes returned to MAX_NEIGHBORS,,0,"{""victim"": ""node-5"", ""expected_active_nodes"": 14, ""max_neighbors"": 6, ""timed_out"": false}"
